SEASON_ID,SERIES_ID,SEASON_NAME,SEASON_NUM,EPISODE_COUNT,AIR_DATE
217,79,도라도라 영어나라1,1,26,2000-08-14
218,79,도라도라 영어나라2,2,27,2002-03-11
219,79,도라도라 영어나라3,3,24,2003-08-26
220,79,도라도라 영어나라4,4,25,2004-10-06
221,79,도라도라 영어나라5,5,25,2008-09-18
223,79,도라도라 영어나라6,6,20,2010-11-05
224,79,도라도라 영어나라7,7,20,2012-07-10
225,79,도라도라 영어나라8,8,22,2013-03-18
308,106,The Andy Griffith Show1,1,32,1960-10-03
309,106,The Andy Griffith Show2,2,31,1961-10-02
310,106,The Andy Griffith Show8,8,30,1967-09-11
311,106,The Andy Griffith Show4,4,32,1963-09-30
312,106,The Andy Griffith Show3,3,32,1962-10-01
313,106,The Andy Griffith Show5,5,32,1964-09-21
314,106,The Andy Griffith Show6,6,30,1965-09-13
315,106,The Andy Griffith Show7,7,30,1966-09-12
316,106,The Andy Griffith Show0,0,7,1960-02-15
849,269,원 트리 힐1,1,22,2003-09-23
850,269,원 트리 힐2,2,23,2004-09-21
851,269,원 트리 힐3,3,22,2005-10-05
852,269,원 트리 힐4,4,21,2006-09-27
853,269,원 트리 힐5,5,18,2008-01-08
854,269,원 트리 힐6,6,24,2008-09-01
855,269,원 트리 힐7,7,22,2009-09-14
856,269,원 트리 힐8,8,22,2010-09-14
857,269,원 트리 힐9,9,13,2012-01-11
858,269,원 트리 힐0,0,3,
925,314,스타 트렉: 엔터프라이즈1,1,25,2001-09-26
926,314,스타 트렉: 엔터프라이즈2,2,26,2002-09-08
927,314,스타 트렉: 엔터프라이즈3,3,24,2003-09-10
928,314,스타 트렉: 엔터프라이즈4,4,22,2004-10-08
929,314,스타 트렉: 엔터프라이즈0,0,64,
1345,474,Nash Bridges1,1,8,1996-03-29
1346,474,Nash Bridges5,5,22,1999-09-24
1347,474,Nash Bridges6,6,22,2000-10-06
1348,474,Nash Bridges3,3,23,1997-09-19
1349,474,Nash Bridges2,2,23,1996-09-13
1350,474,Nash Bridges4,4,24,1998-09-25
1417,496,Family Ties7,7,26,1988-10-30
1418,496,Family Ties5,5,30,1986-09-24
1419,496,Family Ties6,6,28,1987-09-12
1420,496,Family Ties3,3,24,1984-09-19
1421,496,Family Ties2,2,22,1983-09-28
1422,496,Family Ties4,4,24,1985-09-25
1423,496,Family Ties1,1,22,1982-09-22
1424,496,Family Ties0,0,8,1985-09-23
1540,517,The Ultimate Fighter0,0,60,2010-06-16
1541,517,The Ultimate Fighter1,1,16,2005-01-17
1542,517,The Ultimate Fighter2,2,14,2005-08-22
1543,517,The Ultimate Fighter3,3,14,2006-04-06
1544,517,The Ultimate Fighter4,4,14,2006-08-17
1545,517,The Ultimate Fighter5,5,14,2007-04-05
1546,517,The Ultimate Fighter6,6,14,2007-09-19
1547,517,The Ultimate Fighter7,7,14,2008-04-02
1548,517,The Ultimate Fighter8,8,14,2008-09-17
1549,517,The Ultimate Fighter9,9,14,2009-04-01
1550,517,The Ultimate Fighter11,11,13,2010-03-31
1551,517,The Ultimate Fighter12,12,13,2010-09-14
1552,517,The Ultimate Fighter13,13,11,2011-03-30
1553,517,The Ultimate Fighter14,14,12,2011-09-21
1554,517,The Ultimate Fighter15,15,13,2012-03-09
1555,517,The Ultimate Fighter17,17,13,2013-01-22
1556,517,The Ultimate Fighter18,18,14,2013-09-04
1557,517,The Ultimate Fighter16,16,13,2012-09-14
1664,549,로 앤 오더1,1,22,1990-09-13
1665,549,로 앤 오더2,2,22,1991-09-17
1666,549,로 앤 오더3,3,22,1992-09-23
1667,549,로 앤 오더4,4,22,1993-09-15
1668,549,로 앤 오더5,5,23,1994-09-21
1669,549,로 앤 오더6,6,23,1995-09-20
1670,549,로 앤 오더8,8,24,1997-09-24
1671,549,로 앤 오더7,7,23,1996-09-18
1672,549,로 앤 오더9,9,24,1998-09-23
1673,549,로 앤 오더10,10,24,1999-09-22
1674,549,로 앤 오더12,12,24,2001-09-26
1675,549,로 앤 오더11,11,24,2000-10-18
1676,549,로 앤 오더13,13,24,2002-10-02
1677,549,로 앤 오더14,14,24,2003-09-24
1678,549,로 앤 오더15,15,24,2004-09-22
1679,549,로 앤 오더17,17,22,2006-09-22
1680,549,로 앤 오더16,16,22,2005-09-21
1681,549,로 앤 오더19,19,22,2008-11-05
1682,549,로 앤 오더18,18,18,2008-01-02
1683,549,로 앤 오더20,20,23,2009-09-25
1684,549,로 앤 오더0,0,7,
1989,655,스타 트렉: 넥스트 제너레이션1,1,25,1987-09-28
1990,655,스타 트렉: 넥스트 제너레이션2,2,22,1988-11-21
1991,655,스타 트렉: 넥스트 제너레이션4,4,26,1990-09-24
1992,655,스타 트렉: 넥스트 제너레이션5,5,26,1991-09-23
1993,655,스타 트렉: 넥스트 제너레이션6,6,26,1992-09-21
1994,655,스타 트렉: 넥스트 제너레이션7,7,25,1993-09-20
1995,655,스타 트렉: 넥스트 제너레이션3,3,26,1989-09-25
1996,655,스타 트렉: 넥스트 제너레이션0,0,137,2012-07-24
2042,688,웨스트 윙0,0,3,2001-10-03
2043,688,웨스트 윙1,1,22,1999-09-22
2044,688,웨스트 윙2,2,22,2000-10-04
2045,688,웨스트 윙3,3,21,2001-10-10
2046,688,웨스트 윙4,4,23,2002-09-25
2047,688,웨스트 윙5,5,22,2003-09-24
2048,688,웨스트 윙6,6,22,2004-10-20
2049,688,웨스트 윙7,7,22,2005-09-25
2111,720,욕심쟁이 오리아저씨1,1,66,1987-09-18
2112,720,욕심쟁이 오리아저씨2,2,10,1988-11-24
2113,720,욕심쟁이 오리아저씨3,3,18,1989-09-18
2115,720,욕심쟁이 오리아저씨4,4,7,1990-09-10
2246,764,미드소머 머더스10,10,8,2006-11-11
2247,764,미드소머 머더스4,4,6,2000-09-10
2248,764,미드소머 머더스2,2,4,1999-01-20
2249,764,미드소머 머더스3,3,4,1999-12-31
2250,764,미드소머 머더스1,1,5,1997-03-23
2251,764,미드소머 머더스6,6,5,2003-01-03
2252,764,미드소머 머더스5,5,4,2002-06-16
2253,764,미드소머 머더스7,7,6,2003-11-02
2254,764,미드소머 머더스11,11,7,2008-01-01
2255,764,미드소머 머더스8,8,9,2004-10-10
2256,764,미드소머 머더스9,9,8,2005-10-09
2257,764,미드소머 머더스12,12,7,2009-07-22
2258,764,미드소머 머더스13,13,8,2010-02-10
2260,764,미드소머 머더스14,14,8,2011-03-23
2261,764,미드소머 머더스15,15,6,2012-02-01
2545,873,형사 콜롬보1,1,7,1971-09-15
2546,873,형사 콜롬보3,3,8,1973-09-23
2547,873,형사 콜롬보2,2,8,1972-09-17
2548,873,형사 콜롬보5,5,6,1975-09-14
2549,873,형사 콜롬보4,4,6,1974-09-15
2550,873,형사 콜롬보6,6,3,1976-10-10
2551,873,형사 콜롬보7,7,5,1977-11-21
2552,873,형사 콜롬보10,10,14,1990-12-09
2553,873,형사 콜롬보8,8,4,1989-02-06
2554,873,형사 콜롬보9,9,6,1989-11-25
2654,918,M*A*S*H5,5,24,1976-09-21
2655,918,M*A*S*H4,4,24,1975-09-12
2656,918,M*A*S*H1,1,24,1972-09-17
2657,918,M*A*S*H3,3,24,1974-09-10
2658,918,M*A*S*H2,2,24,1973-09-15
2659,918,M*A*S*H7,7,25,1978-09-18
2660,918,M*A*S*H6,6,24,1977-09-20
2661,918,M*A*S*H8,8,25,1979-09-17
2662,918,M*A*S*H10,10,21,1981-10-26
2663,918,M*A*S*H9,9,20,1980-11-17
2664,918,M*A*S*H11,11,16,1982-10-25
3262,1215,캘리포니케이션1,1,12,2007-08-13
3263,1215,캘리포니케이션2,2,12,2008-09-28
3264,1215,캘리포니케이션3,3,12,2009-09-27
3265,1215,캘리포니케이션4,4,12,2011-01-09
3266,1215,캘리포니케이션0,0,7,
3267,1215,캘리포니케이션6,6,12,2013-01-13
3268,1215,캘리포니케이션5,5,12,2012-01-08
3435,1338,Alarm für Cobra 11 - Die Autobahnpolizei16,16,10,2004-09-09
3437,1338,Alarm für Cobra 11 - Die Autobahnpolizei1,1,9,1996-03-12
3438,1338,Alarm für Cobra 11 - Die Autobahnpolizei2,2,6,1997-03-11
3439,1338,Alarm für Cobra 11 - Die Autobahnpolizei3,3,6,1997-10-14
3440,1338,Alarm für Cobra 11 - Die Autobahnpolizei4,4,10,1998-03-31
3441,1338,Alarm für Cobra 11 - Die Autobahnpolizei5,5,8,1998-10-01
3442,1338,Alarm für Cobra 11 - Die Autobahnpolizei6,6,8,1999-03-18
3443,1338,Alarm für Cobra 11 - Die Autobahnpolizei7,7,11,1999-12-16
3444,1338,Alarm für Cobra 11 - Die Autobahnpolizei8,8,5,2000-11-09
3445,1338,Alarm für Cobra 11 - Die Autobahnpolizei9,9,6,2001-04-05
3446,1338,Alarm für Cobra 11 - Die Autobahnpolizei10,10,6,2001-11-08
3447,1338,Alarm für Cobra 11 - Die Autobahnpolizei11,11,8,2002-03-14
3448,1338,Alarm für Cobra 11 - Die Autobahnpolizei12,12,9,2002-09-05
3449,1338,Alarm für Cobra 11 - Die Autobahnpolizei13,13,5,2003-03-13
3450,1338,Alarm für Cobra 11 - Die Autobahnpolizei14,14,9,2003-09-11
3451,1338,Alarm für Cobra 11 - Die Autobahnpolizei15,15,9,2004-03-18
3452,1338,Alarm für Cobra 11 - Die Autobahnpolizei17,17,8,2005-02-10
3453,1338,Alarm für Cobra 11 - Die Autobahnpolizei18,18,5,2005-09-15
3454,1338,Alarm für Cobra 11 - Die Autobahnpolizei19,19,7,2006-03-30
3455,1338,Alarm für Cobra 11 - Die Autobahnpolizei20,20,12,2006-09-07
3456,1338,Alarm für Cobra 11 - Die Autobahnpolizei21,21,8,2007-03-22
3457,1338,Alarm für Cobra 11 - Die Autobahnpolizei22,22,7,2007-09-20
3458,1338,Alarm für Cobra 11 - Die Autobahnpolizei23,23,7,2008-03-13
3459,1338,Alarm für Cobra 11 - Die Autobahnpolizei24,24,9,2008-09-04
3460,1338,Alarm für Cobra 11 - Die Autobahnpolizei25,25,6,2009-03-05
3461,1338,Alarm für Cobra 11 - Die Autobahnpolizei26,26,9,2009-09-03
3462,1338,Alarm für Cobra 11 - Die Autobahnpolizei27,27,6,2010-03-11
3463,1338,Alarm für Cobra 11 - Die Autobahnpolizei28,28,7,2010-09-02
3464,1338,Alarm für Cobra 11 - Die Autobahnpolizei29,29,6,2011-03-10
3465,1338,Alarm für Cobra 11 - Die Autobahnpolizei30,30,9,2011-09-15
3466,1338,Alarm für Cobra 11 - Die Autobahnpolizei31,31,7,2012-03-08
3467,1338,Alarm für Cobra 11 - Die Autobahnpolizei32,32,5,2012-09-06
3468,1338,Alarm für Cobra 11 - Die Autobahnpolizei33,33,10,2013-02-14
3607,1100,내가 그녀를 만났을 때1,1,22,2005-09-18
3608,1100,내가 그녀를 만났을 때2,2,22,2006-09-18
3609,1100,내가 그녀를 만났을 때3,3,20,2007-09-24
3610,1100,내가 그녀를 만났을 때4,4,24,2008-09-22
3611,1100,내가 그녀를 만났을 때5,5,24,2009-09-21
3612,1100,내가 그녀를 만났을 때6,6,24,2010-09-20
3613,1100,내가 그녀를 만났을 때0,0,10,2006-11-20
3614,1100,내가 그녀를 만났을 때7,7,24,2011-09-19
3615,1100,내가 그녀를 만났을 때8,8,24,2012-09-24
3616,1100,내가 그녀를 만났을 때9,9,24,2013-09-23
3624,1399,왕좌의 게임1,1,10,2011-04-18
3625,1399,왕좌의 게임2,2,10,2012-03-31
3626,1399,왕좌의 게임3,3,10,2013-03-31
3627,1399,왕좌의 게임0,0,283,2010-12-05
3628,1399,왕좌의 게임4,4,10,2014-04-06
3643,1402,워킹 데드1,1,6,2010-10-31
3644,1402,워킹 데드2,2,13,2011-10-16
3645,1402,워킹 데드3,3,16,2012-10-14
3646,1402,워킹 데드0,0,49,2010-10-11
3647,1402,워킹 데드4,4,16,2013-10-13
3648,1403,에이전트 오브 쉴드1,1,22,2013-09-24
3649,1403,에이전트 오브 쉴드0,0,11,2013-08-25
3650,1404,척1,1,13,2007-09-24
3651,1404,척2,2,22,2008-09-29
3652,1404,척3,3,19,2010-01-10
3653,1404,척4,4,24,2010-09-20
3654,1404,척0,0,19,2009-02-03
3655,1404,척5,5,13,2011-10-28
3674,1408,하우스1,1,22,2004-11-16
3675,1408,하우스2,2,24,2005-09-13
3676,1408,하우스5,5,24,2008-09-16
3677,1408,하우스6,6,22,2009-09-21
3678,1408,하우스4,4,16,2007-09-25
3679,1408,하우스3,3,24,2006-09-05
3680,1408,하우스7,7,23,2010-09-20
3681,1408,하우스8,8,22,2011-10-03
3682,1408,하우스0,0,41,2011-02-10
3693,1411,퍼슨 오브 인터레스트1,1,23,2011-09-22
3694,1411,퍼슨 오브 인터레스트2,2,22,2012-09-28
3695,1411,퍼슨 오브 인터레스트0,0,17,2012-09-04
3696,1411,퍼슨 오브 인터레스트3,3,23,2013-09-24
3697,1412,애로우1,1,23,2012-10-10
3698,1412,애로우0,0,41,2013-10-02
3699,1412,애로우2,2,23,2013-10-09
3700,1413,아메리칸 호러 스토리1,1,12,2011-10-05
3702,1413,아메리칸 호러 스토리2,2,13,2012-10-17
3703,1413,아메리칸 호러 스토리3,3,13,2013-10-09
3715,1416,그레이 아나토미3,3,25,2006-09-21
3716,1416,그레이 아나토미4,4,17,2007-09-27
3717,1416,그레이 아나토미5,5,24,2008-09-25
3718,1416,그레이 아나토미1,1,9,2005-03-27
3719,1416,그레이 아나토미2,2,27,2005-09-25
3720,1416,그레이 아나토미6,6,24,2009-09-24
3721,1416,그레이 아나토미7,7,22,2010-09-23
3722,1416,그레이 아나토미0,0,52,2006-01-08
3723,1416,그레이 아나토미8,8,24,2011-09-22
3724,1416,그레이 아나토미9,9,24,2012-09-27
3725,1416,그레이 아나토미10,10,24,2013-09-26
3751,1421,모던 패밀리1,1,24,2009-09-23
3752,1421,모던 패밀리2,2,24,2010-09-22
3753,1421,모던 패밀리3,3,24,2011-09-21
3755,1421,모던 패밀리4,4,24,2012-09-26
3756,1421,모던 패밀리5,5,24,2013-09-25
3765,1424,오렌지 이즈 더 뉴 블랙1,1,13,2013-07-12
3766,1424,오렌지 이즈 더 뉴 블랙2,2,13,2014-06-07
3792,1431,CSI: 라스베가스1,1,23,2000-10-06
3793,1431,CSI: 라스베가스2,2,23,2001-09-27
3794,1431,CSI: 라스베가스3,3,23,2002-09-25
3795,1431,CSI: 라스베가스4,4,23,2003-09-24
3796,1431,CSI: 라스베가스5,5,25,2004-09-23
3797,1431,CSI: 라스베가스6,6,24,2005-09-22
3798,1431,CSI: 라스베가스7,7,24,2006-09-21
3799,1431,CSI: 라스베가스8,8,17,2007-09-27
3800,1431,CSI: 라스베가스9,9,24,2008-10-09
3801,1431,CSI: 라스베가스10,10,23,2009-09-24
3802,1431,CSI: 라스베가스11,11,22,2010-09-23
3803,1431,CSI: 라스베가스0,0,1,2015-09-27
3804,1431,CSI: 라스베가스12,12,22,2011-09-21
3805,1431,CSI: 라스베가스13,13,22,2012-09-26
3806,1431,CSI: 라스베가스14,14,22,2013-09-25
3811,1433,아메리칸 대드!1,1,7,2005-02-06
3812,1433,아메리칸 대드!3,3,19,2006-09-10
3813,1433,아메리칸 대드!4,4,16,2007-09-30
3814,1433,아메리칸 대드!5,5,20,2008-09-28
3815,1433,아메리칸 대드!7,7,19,2010-10-03
3816,1433,아메리칸 대드!0,0,9,
3817,1433,아메리칸 대드!8,8,18,2011-09-25
3818,1433,아메리칸 대드!9,9,19,2012-09-30
3819,1433,아메리칸 대드!10,10,20,2013-09-29
3820,1433,아메리칸 대드!2,2,16,2005-09-11
3834,1435,굿 와이프1,1,23,2009-09-22
3835,1435,굿 와이프2,2,23,2010-09-28
3836,1435,굿 와이프0,0,1,2011-09-01
3837,1435,굿 와이프3,3,22,2011-09-25
3838,1435,굿 와이프4,4,22,2012-09-30
3839,1435,굿 와이프5,5,22,2013-09-29
3870,1447,싸이크1,1,15,2006-07-07
3871,1447,싸이크2,2,16,2007-07-13
3872,1447,싸이크3,3,16,2008-07-18
3873,1447,싸이크4,4,16,2009-08-07
3874,1447,싸이크5,5,16,2010-07-14
3875,1447,싸이크0,0,24,2007-01-01
3876,1447,싸이크6,6,16,2011-10-12
3877,1447,싸이크7,7,15,2013-02-27
3878,1447,싸이크8,8,10,2014-01-08
3999,1481,44001,1,5,2004-07-11
4000,1481,44003,3,13,2006-06-11
4001,1481,44002,2,13,2005-06-05
4002,1481,44004,4,13,2007-06-17
4003,1481,44000,0,1,2006-06-03
4126,1516,A 특공대5,5,13,1986-09-26
4127,1516,A 특공대4,4,23,1985-09-24
4128,1516,A 특공대2,2,23,1983-09-20
4129,1516,A 특공대3,3,25,1984-09-18
4130,1516,A 특공대1,1,14,1983-01-23
4131,1516,A 특공대0,0,1,
4178,1530,My Three Sons1,1,36,1960-09-29
4179,1530,My Three Sons2,2,36,1961-09-28
4180,1530,My Three Sons3,3,39,1962-09-20
4181,1530,My Three Sons4,4,37,1963-09-19
4182,1530,My Three Sons6,6,32,1965-09-16
4183,1530,My Three Sons5,5,36,1964-09-17
4184,1530,My Three Sons8,8,30,1967-09-09
4185,1530,My Three Sons7,7,32,1966-09-15
4186,1530,My Three Sons9,9,28,1968-09-28
4187,1530,My Three Sons11,11,24,1970-09-19
4188,1530,My Three Sons12,12,24,1971-09-13
4189,1530,My Three Sons10,10,26,1969-10-04
4190,1532,Starsky & Hutch1,1,22,1975-09-10
4191,1532,Starsky & Hutch2,2,25,1976-09-25
4192,1532,Starsky & Hutch3,3,23,1977-09-17
4193,1532,Starsky & Hutch4,4,22,1978-09-12
4194,1532,Starsky & Hutch0,0,7,1976-04-23
4438,1620,CSI: 마이애미3,3,24,2004-09-20
4439,1620,CSI: 마이애미2,2,24,2003-09-22
4440,1620,CSI: 마이애미7,7,25,2008-09-22
4441,1620,CSI: 마이애미4,4,25,2005-09-20
4442,1620,CSI: 마이애미5,5,24,2006-09-18
4443,1620,CSI: 마이애미6,6,21,2007-09-24
4444,1620,CSI: 마이애미1,1,24,2002-09-23
4445,1620,CSI: 마이애미8,8,24,2009-09-21
4446,1620,CSI: 마이애미9,9,22,2010-10-03
4447,1620,CSI: 마이애미0,0,44,2004-06-29
4448,1620,CSI: 마이애미10,10,19,2011-09-25
4573,1668,프렌즈1,1,24,1994-09-22
4574,1668,프렌즈2,2,24,1995-09-21
4575,1668,프렌즈3,3,25,1996-09-16
4576,1668,프렌즈4,4,23,1997-09-25
4577,1668,프렌즈5,5,23,1998-09-24
4578,1668,프렌즈6,6,23,1999-09-23
4579,1668,프렌즈7,7,23,2000-10-12
4580,1668,프렌즈8,8,23,2001-09-27
4581,1668,프렌즈9,9,23,2002-09-26
4582,1668,프렌즈10,10,17,2003-09-25
4583,1668,프렌즈0,0,39,2001-02-14
4656,1695,몽크 1,1,13,2002-07-12
4657,1695,몽크 2,2,16,2003-06-20
4658,1695,몽크 3,3,16,2004-06-18
4659,1695,몽크 4,4,16,2005-07-08
4660,1695,몽크 5,5,16,2006-07-07
4661,1695,몽크 6,6,16,2007-07-13
4662,1695,몽크 8,8,16,2009-08-07
4663,1695,몽크 7,7,16,2008-07-18
4664,1695,몽크 0,0,30,
4689,1705,프린지0,0,15,2009-10-05
4690,1705,프린지1,1,20,2008-09-09
4691,1705,프린지2,2,23,2009-09-17
4692,1705,프린지3,3,22,2010-09-23
4693,1705,프린지4,4,22,2011-09-23
4694,1705,프린지5,5,13,2012-09-28
4795,1719,Gargoyles3,3,13,1996-09-07
4796,1719,Gargoyles1,1,13,1994-10-24
4797,1719,Gargoyles2,2,52,1995-09-04
4798,1719,Gargoyles0,0,3,
5280,1848,Winx Club0,0,7,2007-11-30
5281,1848,Winx Club1,1,26,2004-01-28
5282,1848,Winx Club2,2,26,2005-04-19
5283,1848,Winx Club3,3,26,2006-09-30
5284,1848,Winx Club4,4,26,2009-04-15
5285,1848,Winx Club5,5,26,2012-10-16
5307,1855,스타 트렉: 보이저1,1,15,1995-01-16
5308,1855,스타 트렉: 보이저2,2,26,1995-08-28
5309,1855,스타 트렉: 보이저3,3,26,1996-09-04
5310,1855,스타 트렉: 보이저4,4,26,1997-09-03
5311,1855,스타 트렉: 보이저5,5,25,1998-10-14
5312,1855,스타 트렉: 보이저6,6,26,1999-09-22
5314,1855,스타 트렉: 보이저0,0,90,1995-01-09
5385,1877,피니와 퍼브1,1,47,2007-08-17
5386,1877,피니와 퍼브2,2,66,2009-02-19
5387,1877,피니와 퍼브3,3,62,2011-03-04
5388,1877,피니와 퍼브4,4,48,2012-12-07
5389,1877,피니와 퍼브0,0,3,2009-11-12
5520,1911,본즈1,1,22,2005-09-13
5521,1911,본즈2,2,21,2006-08-30
5522,1911,본즈3,3,15,2007-09-25
5523,1911,본즈4,4,26,2008-09-03
5524,1911,본즈5,5,22,2009-09-17
5525,1911,본즈6,6,23,2010-09-23
5526,1911,본즈0,0,47,
5527,1911,본즈7,7,13,2011-11-03
5528,1911,본즈8,8,24,2012-09-17
5529,1911,본즈9,9,24,2013-09-16
5713,1950,에버우드1,1,23,2002-09-16
5714,1950,에버우드3,3,22,2004-09-13
5715,1950,에버우드2,2,22,2003-09-15
5716,1950,에버우드4,4,22,2005-09-29
5717,1950,에버우드0,0,1,2004-09-07
5879,1981,참드1,1,22,1998-10-07
5880,1981,참드5,5,23,2002-09-22
5881,1981,참드3,3,22,2000-10-05
5882,1981,참드4,4,22,2001-10-04
5883,1981,참드6,6,23,2003-09-28
5884,1981,참드7,7,22,2004-09-12
5885,1981,참드8,8,22,2005-09-25
5886,1981,참드2,2,22,1999-09-30
5887,1981,참드0,0,14,
5922,1996,The Flintstones1,1,28,1960-09-30
5923,1996,The Flintstones3,3,28,1962-09-14
5924,1996,The Flintstones5,5,26,1964-09-17
5925,1996,The Flintstones2,2,32,1961-09-15
5926,1996,The Flintstones4,4,26,1963-09-19
5927,1996,The Flintstones6,6,26,1965-09-17
5928,1996,The Flintstones0,0,43,1959-11-01
5944,2004,말콤네 좀 말려줘6,6,22,2004-11-07
5945,2004,말콤네 좀 말려줘4,4,22,2002-11-03
5946,2004,말콤네 좀 말려줘7,7,22,2005-09-30
5947,2004,말콤네 좀 말려줘2,2,25,2000-11-05
5948,2004,말콤네 좀 말려줘3,3,22,2001-11-11
5949,2004,말콤네 좀 말려줘5,5,22,2003-11-02
5950,2004,말콤네 좀 말려줘1,1,16,2000-01-09
5951,2004,말콤네 좀 말려줘0,0,10,2002-10-14
6031,2025,베버리힐스 902103,3,29,1992-07-15
6032,2025,베버리힐스 902101,1,22,1990-10-04
6033,2025,베버리힐스 902102,2,28,1991-07-11
6034,2025,베버리힐스 902104,4,31,1993-09-08
6035,2025,베버리힐스 902107,7,31,1996-08-21
6036,2025,베버리힐스 9021010,10,25,1999-09-08
6037,2025,베버리힐스 902108,8,30,1997-09-10
6038,2025,베버리힐스 902106,6,31,1995-09-13
6039,2025,베버리힐스 902109,9,26,1998-09-16
6040,2025,베버리힐스 902105,5,31,1994-09-07
6041,2025,베버리힐스 902100,0,21,1993-05-26
6523,2140,내 사랑 레이몬드1,1,22,1996-09-13
6524,2140,내 사랑 레이몬드2,2,25,1997-09-22
6525,2140,내 사랑 레이몬드4,4,24,1999-09-20
6526,2140,내 사랑 레이몬드3,3,26,1998-09-21
6527,2140,내 사랑 레이몬드5,5,25,2000-10-02
6528,2140,내 사랑 레이몬드7,7,25,2002-09-23
6529,2140,내 사랑 레이몬드6,6,24,2001-09-24
6530,2140,내 사랑 레이몬드8,8,23,2003-09-22
6531,2140,내 사랑 레이몬드9,9,16,2004-09-20
6532,2140,내 사랑 레이몬드0,0,7,2002-04-28
6544,2144,The Lucy Show6,6,24,1967-09-11
6545,2144,The Lucy Show2,2,28,1963-09-30
6546,2144,The Lucy Show5,5,22,1966-09-12
6547,2144,The Lucy Show1,1,30,1962-10-01
6548,2144,The Lucy Show4,4,26,1965-09-13
6549,2144,The Lucy Show3,3,26,1964-09-21
6705,2190,사우스 파크1,1,13,1997-08-13
6706,2190,사우스 파크2,2,18,1998-04-01
6707,2190,사우스 파크3,3,17,1999-04-07
6708,2190,사우스 파크4,4,17,2000-04-05
6709,2190,사우스 파크5,5,14,2001-06-20
6710,2190,사우스 파크6,6,17,2002-03-06
6711,2190,사우스 파크7,7,15,2003-03-19
6712,2190,사우스 파크8,8,14,2004-03-17
6713,2190,사우스 파크9,9,14,2005-03-09
6714,2190,사우스 파크10,10,14,2006-03-22
6715,2190,사우스 파크12,12,14,2008-03-12
6716,2190,사우스 파크13,13,14,2009-03-11
6717,2190,사우스 파크14,14,14,2010-03-17
6718,2190,사우스 파크0,0,33,1992-12-08
6719,2190,사우스 파크15,15,14,2011-04-27
6720,2190,사우스 파크16,16,14,2012-03-14
6721,2190,사우스 파크17,17,10,2013-09-25
6722,2190,사우스 파크11,11,14,2007-03-07
6902,1622,수퍼내추럴0,0,74,
6903,1622,수퍼내추럴9,9,23,2013-10-07
6904,1622,수퍼내추럴1,1,22,2005-09-13
6905,1622,수퍼내추럴2,2,22,2006-09-28
6906,1622,수퍼내추럴3,3,16,2007-10-03
6907,1622,수퍼내추럴4,4,22,2008-09-18
6908,1622,수퍼내추럴5,5,22,2009-09-10
6909,1622,수퍼내추럴6,6,22,2010-09-24
6910,1622,수퍼내추럴7,7,23,2011-09-22
6911,1622,수퍼내추럴8,8,23,2012-10-02
6968,121,닥터 후0,0,203,1991-08-26
6969,121,닥터 후1,1,42,1963-11-23
6970,121,닥터 후2,2,39,1964-10-30
6971,121,닥터 후3,3,45,1965-09-11
6972,121,닥터 후4,4,43,1966-09-10
6973,121,닥터 후5,5,40,1967-09-02
6974,121,닥터 후6,6,44,1968-08-10
6975,121,닥터 후7,7,25,1970-01-03
6976,121,닥터 후8,8,25,1971-01-02
6977,121,닥터 후9,9,26,1972-01-01
6978,121,닥터 후10,10,26,1972-12-30
6979,121,닥터 후11,11,26,1973-12-15
6980,121,닥터 후12,12,20,1974-12-28
6981,121,닥터 후13,13,26,1975-08-30
6982,121,닥터 후14,14,26,1976-09-04
6983,121,닥터 후15,15,26,1977-09-03
6984,121,닥터 후16,16,26,1978-09-02
6985,121,닥터 후17,17,20,1979-09-01
6986,121,닥터 후18,18,28,1980-08-30
6987,121,닥터 후19,19,26,1982-01-04
6988,121,닥터 후20,20,22,1983-01-03
6989,121,닥터 후21,21,24,1984-01-05
6990,121,닥터 후22,22,13,1985-01-05
6991,121,닥터 후24,24,14,1987-09-07
6992,121,닥터 후25,25,14,1988-10-05
6993,121,닥터 후26,26,14,1989-09-06
6994,121,닥터 후23,23,14,1986-09-06
7240,2316,오피스1,1,6,2005-03-24
7241,2316,오피스2,2,22,2005-09-20
7242,2316,오피스3,3,23,2006-09-21
7243,2316,오피스6,6,24,2009-09-16
7244,2316,오피스5,5,26,2008-09-24
7245,2316,오피스4,4,14,2007-09-27
7246,2316,오피스0,0,91,2006-07-13
7247,2316,오피스7,7,24,2010-09-22
7248,2316,오피스8,8,24,2011-09-22
7249,2316,오피스9,9,23,2012-09-19
7272,2327,도슨의 청춘일기1,1,13,1998-01-20
7273,2327,도슨의 청춘일기2,2,22,1998-10-07
7274,2327,도슨의 청춘일기3,3,23,1999-09-29
7275,2327,도슨의 청춘일기4,4,23,2000-10-04
7276,2327,도슨의 청춘일기5,5,23,2001-10-10
7277,2327,도슨의 청춘일기6,6,24,2002-10-02
7393,2370,헬'S 키친1,1,11,2005-05-30
7394,2370,헬'S 키친2,2,11,2006-06-12
7395,2370,헬'S 키친3,3,11,2007-06-04
7396,2370,헬'S 키친4,4,15,2008-04-01
7397,2370,헬'S 키친5,5,15,2009-01-29
7398,2370,헬'S 키친6,6,15,2009-07-21
7399,2370,헬'S 키친7,7,15,2010-06-01
